review_id,product_id,user_id,review_title,review_content
R35VC2K2S2FQGC,B089BDBDGM,AGPI7NG4ZSTCPPICRFVFF3BZZKJA,Utility product,The product is good.Delivery made in a beautiful way- nice packaging
R1AIDBLOPDFHFK,B089BDBDGM,AF2ZSXZS5476YN4AMMKPGHYPSUNA,Good one,Good one but should be handled with care. It's so light and weight. For less clothes it can be used
R1GQXAGB604WC1,B089BDBDGM,AGI5JYP2PTBS5BOW72RQ5IOS5WDA,Average,Handles not stitched well.
RORXQ24THT5LS,B089BDBDGM,AHLV2WM2F4G6ZNVZQ5QFP54YKIYQ,Super,Super product........❤️good thickness...
R240THZS4YWK4R,B089BDBDGM,AFQBR22IILK5VURY2SHERMQK4GQA,It’s ok,It ok
R31H48RDL3O4K9,B089BDBDGM,AE5MAL4I5X3GDH2YF3MSDC5BPQCA,Good quality and worth the money,Good sturdiness 
R3B3A9EA9DKDXN,B089BDBDGM,AG3VYIAF4Y62PHDG5OAJK2KF4X3A,Not so durable and sturdy, durable and good buy for the money..
R1ZMYNJKIPID9R,B00B7GKXMG,AHC7U7MTAN2Y2T6X2G43SWSQHETQ,it s very nice and easy to use,its light weight easy to use but is not worth for the value
R21HYR2IZWHCTU,B00B7GKXMG,AFN6JOIM4WB7CBNNAM7JQJAJVZNQ,Good quality...go and purchase,Very good product
RF3YHF01ASGWA,B00B7GKXMG,AER7ER4GHJ65LKQFSIRZG6DSEC5Q,Good,Good
R10AUP1PXSZ48T,B00B7GKXMG,AF6PJDQ5GNVGTIYXA5ZCTCKBLHEA,Good quality,Very good quality
R2BF4IQECR3SFS,B00B7GKXMG,AHU5Q5IFZNU5KKPBZBP2Q63V5NFQ,Good product 👍,Easy to to use
R1QSF7UGCDTRKX,B00B7GKXMG,AEBY74RXWDNJOHARPUMVQT5MY5XA,Good,
R3DE0HC1JNBC6C,B00B7GKXMG,AFLIUDPXTMHWUWXDEPUT72WCMQAQ,Value for money @600₹,Good and very happy with this product
RLPLHEPRNO61J,B00B7GKXMG,AFIOG6MKUPF37DAJ5VTKKPFG62AQ,Good,Value for money @600₹
R168J8VQSY0OH5,B08LKS3LSP,AH5JH2QLZDYXTHIDXBBLTDHQUALA,Product is nice,Product  is nice
R18LTVF8A76SR3,B08LKS3LSP,AGY6OOO6NIXEY5CJIHB4LUUUQJLQ,Decent cable,Decent charging cable for the price. This does not carry data. Also the retractor is not that great. Within a few uses it stops retracting unless you hold both ends and try to pull. No issues in charging
RVRLO0A6SRBIU,B08LKS3LSP,AHCJ2GWM5V4XDOBLR4UU2RV4ERKA,It charges all the three types,just received the product
R3VH49P53CT04T,B08LKS3LSP,AFBURR5C3CR7XL4WPXXV5ZEDDZPA,Value of money, seems good
RSEQE3YO0NKC0,B08LKS3LSP,AFWFYPM37ORBVNKGLW4EETQML7TQ,Product is good and worth of money, got a black coloured product
R3A8QATMFQYP3W,B08LKS3LSP,AHFT6MCOAFZXAUNCYQYPBI7YYF4A,Good material.... working good, checked all the three types cable head. Durability will be known after the regular use. Seems worth the value.
R374YBV58QVZRY,B08LKS3LSP,AHA2QGFQYDUQ57OW7ATIM3QVTIIA,Very good,Good product
R233DLMRTKEDS4,B08LKS3LSP,AFI5YRB4PKR26ECAXNTMOWMXMEQA,ठीक ठीक है,This is a useful product ever✅
R306AT7RAPPB4F,B07LFWP97N,AHAV4CJCMF5EPFWOHKYSWKTHHKLA,Nice product,Nice product
R13JZJWRO3P3CG,B07LFWP97N,AEKLUTZJ4NAMIM57BQ2PMV4RGR2Q,Not bad,Not bad..
R14BZPIXU4V009,B07LFWP97N,AFJXXS2L6HWWPY3JISX5SCNOEJRA,good sleev,Its a good sleev for 14 inch laptop. Only flaw is that zip is a bit tight.
R2OJGM7XU1KK02,B07LFWP97N,AG3W26PYXB5PZLCXPAT3747IYCYA,Very Good Product At Rs 290,I ordered this Product for My Hp 14s Laptop.I Am Not Expecting Not Much Ar This Price but The Quality Of this Product Is Is Really Good.Agar koi Apne Laptop ke Liye Ek Cheap Good Product value For Money Product chahata hai.Wo Ye Product Le sakta hai..Meterial Is good.I am Not Saying Best And premium but at this price it Is Good.I am satisfied with my Product.
R32XRJ1D68UAD7,B07LFWP97N,AFICN5SUTEMROEAXGDQQ6R5DWIMQ,Good purchase,Actually it is far better than I expected
R3681SST4J2Y3Q,B07LFWP97N,AFWO26UIM72Q7ZPHSQ3DUGDM6H6Q,Ok, cloth material is good
R12QP5JRRTJNES,B07LFWP97N,AERVTE2EIAQT7NEI6VGV4DJIUXCA,Good product, stichting is nice
R1APJCJMBLJK5J,B07LFWP97N,AGOMT3O5U4TB4TZVFQFNDKP5GT7Q,Good, zipper works smoothly and it has a perfect fit for a 14-inch laptop of mine.
R3G3XFHPBFF0E8,B08L7J3T31,AHITFY6AHALOFOHOZEOC6XBP4FEA,Received the product without spanner,I received product without spanner
R3C0BZCD32EIGW,B08L7J3T31,AFRABBODZJZQB6Z4U5FLWEWBAFCA,Excellent product,Excellent product
R2EBVBCN9QPD9R,B08L7J3T31,AHECHWNSEMINYA7KJCRNVT5HCJ7A,Satisfactory,It's little spongy compared to my last purchased brand which was hard and not so spongy as this one.
R9SAQHLVMF9ON,B08L7J3T31,AHZE7X4JEEFGO55ORGHVUFLEKD3Q,Good product,Very good and easy to install
R3P4WQ85WREE09,B08L7J3T31,AG6T7YJGBNIZFYN3IETCMEP4ASJA,great product,Comes in separate sealed packets & a spanner for easy installation.fitting was perfect.. really nice product
RE1AN3DMA316N,B08L7J3T31,AE5JV64MRH475HD7BRHX43UG5U4A,performance yet to be checked?,seem to be ok product.
R3BKQ2HLTYB0G4,B08L7J3T31,AES5H357DGWET4IZXLW4IEQ4QYIQ,Value for money,The candels are okay not quite good. For this thickness we need to change for every 2 months or sometimes even every one month
R28M0VG1XQJLQ3,B08L7J3T31,AEB3GRL6Q7FDMQSWGOPRAZ3VUL7Q,Good product,Price should be more little bit less
R1IF6OX5EMCHRA,B09Z28BQZT,AFJXIJRSFMMNTYMOGJK7EE5XNRAA,Good product but little costly,If you are using a seperate mouse go without cup holder it'll give you some space otherwise it's fine for even 15 inch laptop. It's strong and sturdy but it should be 350 to 400 not 599.
R11D9Q1R128JAS,B09Z28BQZT,AHPNKUIAW65N46LJ65KLE62O2ELQ,Very sturdy and easy to handle and carry,Everything is perfect - the sturdiness
RYHX3VX289G1,B09Z28BQZT,AEY3K25JLSHVO6HLN6ADH62FJXMQ,Ok, the color
R19FHZ8XC2J59F,B09Z28BQZT,AGX4D4PROUQBRLWAC6L2I7UQSC4A,Good one but not exactly like shown pictures, the finishing
R30VMLL7S21LYI,B09Z28BQZT,AGI5GQ6NFKL5BOZABRAH3KIS5C7A,Good, the height
R2SB7CBS0DFSTW,B09Z28BQZT,AGTBOVMYG7TUOXA2KTDKPHKVOUIQ,good quality, the weight. The only con is that it can be a little shaky if you use it on the bed.
RQWYUTNJ2RA2L,B09Z28BQZT,AF7NUNBNBZ2WXQ5QGBAVERSVWZYA,Good quality product,The table is lightweight and less durable but it serves it's purpose.it's a good product for its price don't expect too much.
R1TM8DUKLOEWBV,B09Z28BQZT,AGH73AG4ROQHA5BYSSFPWXK5NXVA,Very strong but not stable at all,Product is good but  price (569 rs) is little more higher than over all quality of product and also there is no logo of amezon basics
R1KN9SD017A7RE,B09ZDVL7L8,AER7IMDKY6Y2NLWEIAOEOEMWPTQA,Good product,Good product
R3CEOM0J1JBDOT,B09ZDVL7L8,AHBJI32NFYYFJRSI2NZ3RGNYYNLA, Value of money,I bought this as a gift. The person using this product has not complained. So
R1AEDQ9CAI6XXW,B09ZDVL7L8,AFGIZWFPMU77SMMBFMVKCNRBXPOQ,Basic and Good, there is just that much I can attest.
R2XIO0KMHIEO1F,B09ZDVL7L8,AEHV36BG2B5DD6MRSRAJMEFNF2GQ,Good product for the price range,Very good for this price rangeEasy to use and good product 🙂🙂🙂
RFVSFZCU692EX,B09ZDVL7L8,AEDONSL33XUU6IK7HCDLQEPV7GGA,Best for family of 3,Looks nice ...need to use it and get back
R3A5RFPX4FKUDV,B09ZDVL7L8,AFIXIYJE5BEMYL2TLUYPGAPYPC6A,Value for money,I used the product 4- 5 times in last 1 month and it is meeting the expectations.Value for money.
R3M6T8MOF5GD27,B09ZDVL7L8,AGT2K7XLOKTPWOWG32DBORMMK4AQ,Nice,Good product
R19Y9YVBF318KF,B09ZDVL7L8,AEPSOFO2EJJOVKNXXBISGJWVHCWA,Best,Verry Good
R1MTTFP4GWHWC8,B093ZNQZ2Y,AGDR4WFX53YFXTBXAHC65MMBDERA,Very hard to use,Not value for money.. not satisfied
R2A03DS956BN4T,B093ZNQZ2Y,AFOEBFZC6LMNNTBEC22LCUGEO5QA,Good,Good
R21TRTA1VGGCD3,B093ZNQZ2Y,AGDWLF5AV4ORJG6IXPD65BSQ4WHQ,Required Replacement but replaced one is Good,Required Replacement but replaced one is Good
R1UJJ36GMAT8P8,B093ZNQZ2Y,AERP2HDU5NDVDVWH2VDXZY3ITHRQ,Good product & connectivity,Good pairing and connectivity
RLLTRV5LUMPGQ,B093ZNQZ2Y,AFLUBMW56L2YZFC7R3RZVLC7YGAA,Used remote delivered,Got a used remote. As you can see in the pic
R1A3XYRF4ESBLP,B093ZNQZ2Y,AEVQ23BWUEEHRN4SPRKHA57N6SOQ,VFM, the back button is discolored. Since it is working and we are in an urgent need of a remote
RIOC9B1740DPI,B093ZNQZ2Y,AGYFSXQSHFHYAB4GM2SRCFCQBFQA, Perfectly Compatible., not returning. Sharing so that other people stay aware of this.Edit - Requested a replacement and the replaced one looks good.
R12CWR7TITHMF8,B093ZNQZ2Y,AFYFP2TSUS4LLHR6CY5NJQZZIG7Q,Working fine with mi tv4,Almost look like original. Just the brand markings are missing.Works fine with my TV. Good compatibility.All features works fine and as expected.Bcuz of all this
R1Q323BB35OP30,B0B4T6MR8N,AF477BP57JM7Z4JD4PYB2K33R6AQ,The metal pin is losing it's strength,It's a good data cable and I recommend it to purchase
RJ0CSQUUWFF9W,B0B4T6MR8N,AGTDD34Y77OB36JNYQWQDN7MHECQ,Sahi h bs 44 rupe ki and dilivery charge 40,the only issue was the metal pin is not fixed firmly so it has become loose
R23OB4XMH3S9QD,B0B4T6MR8N,AG7POKBSWQUO4VOYD4HDWYKMMJ4Q,Good Charging cable,otherwise no issue
R1K5FQR6CYMQAV,B0B4T6MR8N,AFZS6H2ZFJEJHRWIJ3IYL7V6KRPA,Good sturdy micro usb cable with good charging speeds,must purchase
R3QMD6JDUGQUCI,B0B4T6MR8N,AHCYM2ECKI2MNOIDHDG4PT6IIN6A,Cheapest micro USB cable in the market,https://m.media-amazon.com/images/I/615SgnWv1ML._SY88.jpg
R1R5LTMWOXI38M,B0B4T6MR8N,AECZ4IP3TBM4EUG52BZAOQV3EKIA,boat is better than this,Charging cable which is sturdy it's not a fast charging cable but the three outlets does the job.
R241G3F07D3OBH,B0B4T6MR8N,AH6RQDXZYKAUPNBOYC4NAZERTFOQ,I bought this for 199rs best charging cable for all mobiles,Good sturdy micro usb cable with good charging speeds. Please don't raise prices
R1O7BQ61DXRVWW,B0B4T6MR8N,AFTVETL4HGH4KRUF4NXGJUEDPBAQ,Good,Nice product
R2QR5PM0ELMWD3,B096YCN3SD,AHM4ZOXDCO5UNP4WQUXKP4NWX64A,Well over all iits nice,Well over all iits nice
RZFX345XRS4V2,B096YCN3SD,AGHJ3BRARYIXJRGPKDIOLJYK4U2A, make sure the lid of kettle has stell casing, make sure the lid of kettle has stell casing
R352PKGSDAV1AW,B096YCN3SD,AFPA2366UQ6OXRQN6CDE6GBLHHIA,cord should been long,cord should been long
R1ADWIR5IE7VTW,B096YCN3SD,AG7C4WOSISFMNRWDAGVEOHVNUYSQ,Product is ok.,Cord is very shortWeight is okEasy to use
R3MBQFNM21T9KF,B096YCN3SD,AEN7C6UI4MTHHJN4TQDCCHDDJC3Q,Product,Wonderful product...easy to use....go for it
R1SOOON7GH1FJU,B096YCN3SD,AG57LS7SGNITPOERH5OV4VQHSVJA,Easy to use,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71uxqREChTL._SY88.jpg
R3JFY66W19993Z,B096YCN3SD,AEQX24T5VMQGIZE6EZ3F5LKQP6EQ,Good,Economically good product
R2T4620MS8F12N,B096YCN3SD,AFP3BW7UQEWCU2KNQEJDKWTCDXRA,Good Product.,Good Product
R4TD9COGBSNUW,B09R83SFYV,AF4KTTHGNSGQHWC7BH5MSSBCULSQ,Very User friendly sewing machine for beginners,
R1N9BISDU5DUKY,B09R83SFYV,AHWQEIF54O5IUHXFM4KLVIMX6YWQ,Easy to use,Simple stitching for self purpose.
R2WUK4CHR50M6P,B09R83SFYV,AFBQJKVQBIRCTEMBWG5L4NWR773A,Good portable sewing machine,Ye small h isliye portable to h but designer clothes me mushkil hoti h. Simple sewing k liye achhi h agar apke pass badi machine na ho aur budget b kam ho.
R3Q3J9ZCQW08SJ,B09R83SFYV,AFLEMCYMHBBD4SS4YSWSCUKRMCDA,Good for starting light stitching and quick works. Easy peddal switch is convenient.. satisfactory,
R3R09SQ3LQZWP0,B09R83SFYV,AGDA3OTCGWNENWPDHBYUKTNT6HAA,Overall its a best product at this price,Its very easy for beginners
ROG94W9K5IZPP,B09R83SFYV,AFNUOPGKWNLCY6GPXD5H56IFRX5A,Quite simple to use,Really worth for beginners.
R19LU5HO0C5G6R,B09R83SFYV,AF57FEWFICIDRUJYGJ55JQSWIENA,ok product,not working properly. hoping that will able to fix it...delivery was late.. it was out for delivery but didn't received same day.... and package was already opened.
R2SI5AOVPWRB0D,B09R83SFYV,AHVJXVQRKI3OSKNANNJW6ODKFJTA,Nice,Nice product
RR0XZNLNGQQUU,B097RN7BBK,AGSSGQZGH7RKLPAP2JFZ44PHAWDA,Ok,Thik hai
ROZ7GLYC4255J,B097RN7BBK,AG4M42TGS64SVYRRH7JRNHMB7CCA,Very good product,Recommend for you
R39BNXWIK6E894,B097RN7BBK,AHYXTDSENFWKRKDQ5KOMQ6IJLGXA,Broken item riceved,Riturn my product it is broken
RO5MNH2EETV7Y,B097RN7BBK,AGECXPAM7BHAHXRREUXEBVRADSZA,Everything is good but the wire length is too small,I like the product but the wire is too small
RQESDHNQG4JEE,B097RN7BBK,AF3SATPW2CO22VDANST5ZFMQ2I3Q,ok,Metal used is too thin in thickness as it was dented while delivered and same was rectified with bare hands.Cord was also smaller in length. But overall in this price range not much expected.
R1ARLE60GL6DTT,B097RN7BBK,AFFQUA4I35H3PGSIRL5BL3GW2ENQ,Nice,Very nice
R39SJDQ1BMFLRZ,B097RN7BBK,AGND33SYSSFRKYSNBGB5CQOODQCA,So far so good,So far so good. It gets a bit overheated I hope the base does not melt or get over heated. Have only used it once when the performance was extremely satisfying. Will have to wait and see
R74664PDS2LKO,B097RN7BBK,AEXWB6LUEUJLRUE35I3A7PQFO3AA,Average used,
R3EFB0EG66OLOX,B088WCFPQF,AFRB32NPLQW24ZGJTXRYK6OUI2HA,Absolutely loving it!,I gifted it to my mother last month; it was like love at first sip! easy to use
RIND9MF93GBO0,B088WCFPQF,AG2PGVWTVLRVZRJCJH3YOWP5FNQA,Excellent product, easy to clean
R38ISD2RSB4M70,B088WCFPQF,AGWINPX6IU25IAPSX2FK5NO44NBA,Very nice, easy to flex
R3BS8IFOXK1DNW,B088WCFPQF,AEORIJHEIQAZQL6IQ2R4IMSB457A,Compact way to make coffee, a blessing for any Indian adult! Still new to french press coffee
R30SI7ZT69PI47,B088WCFPQF,AHLGTVWW4EB3Z3HM6JEPVMFXUB5Q,Good one for a Black coffee lover, so I used South Indian filter coffee for the past few weeks and could instantly feel the difference between a cup of freshly pressed coffee and one of instant coffee
R3FQSJP7H5PAIP,B088WCFPQF,AH57EC5U62WSRLNIPBXDLBCJQ65Q,Excellent purchase, although I have been advised to try grinding my own beans for optimum enjoyment. I seep my grounds for around 3-4 minutes after heating the press for around a minute or so with hot water and am amazed at how heat-resistant the glass is
R2ZPNHBNB2GKBC,B088WCFPQF,AFWSPLLT7BYEGPY2VJGQEMRIW3BA,Great Product!, I would however still advise taking precautions. The markings inside also provide a great measurement of how many cups I would end up making. Not only have i used it for making coffee
R25DZIBJHUFV07,B088WCFPQF,AFMJDR7VSOX3M5WH2WTORPQ37V4Q,Perfect French Press! I have got two of em!, but also to froth milk and to make tea. Attaching photos of a coffee i made using this french press with a layer of frothed milk. Ngl
R3JQM04HFALWJX,B08D6RCM3Q,AEOEF4FMKNN5QZZVUQDHHKWRHCGA,Overall good purchase,Overall good purchase but it smells if you use for upto first week. So keep it in sun later use it otherwise you clothes may smell the same
R3DI9SP7OE34C9,B08D6RCM3Q,AEVLNWB3IQYMTNXJ56HJUV55R2WA,Good,Good
R2RL7RJ6QY2YRW,B08D6RCM3Q,AFZYCBUV5DAFUWI2O74KE6BRJZ2A,Good Purchase,Good to keep laundry & toys. Could be better if bigger size is available. All over not bad to invest your money on this product.
R2OGLI7UQD4OD8,B08D6RCM3Q,AECB5EX3CJUHCFUXJLQNDKYAXO7Q,Ok hi upar ka dhakkan bahut acchi quality ka nahi hi,Accha hi
R3U8L7PHH3OIZC,B08D6RCM3Q,AEI5DECZOUI4HIKFFJMOOKI7EZCA,Nice,Very good product
R6KSB6ZQJ1N9,B08D6RCM3Q,AHRLRRSDQKWWXF4P45NYCIFDQCYQ,A must have product for your home...gud capacity nice look,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/71xQraHR5wL._SY88.jpg
R26R5DS3LBXK1,B08D6RCM3Q,AGS63O4GCQFZH37FU25M656C7BJQ,Decent buy,The fabric is sturdy and solves the purpose of a laundry bag. Nice color.
R1VK57CI0VREP,B08D6RCM3Q,AHLVAR4UGQ4I54HUEYPEQSLT7LGA,Good product,Worth the money..very nice product and very sturdy!
R3ROJ6AWGN2UFN,B09HV71RL1,AFKENW6K3CFMTD3EGXQCUGK5XWWA,Good,Good
R3160KII7MBSDT,B09HV71RL1,AHW52L6QGPO7TTN7LC3B5JVJNRDQ,I don’t like this product,
R8ZDM5P3NBJ6V,B09HV71RL1,AGDOSBSPQWBNRA3G4IV3YWOVIOXQ,Awesome product,Quality of cable is good and fast charging and customer care support very helpful
R2XYESNNUWI2DP,B09HV71RL1,AFOTDDBZZITX2HTAZ7HBQ3I4BZYA,Best cable for iphone xs .. works well with fast charging brick,Simply the best cable.. works really well with fast charging brick
R1UHCZ5GEKZFZL,B09HV71RL1,AEEXKG5AG3K2ZV5EDWTS44RP245Q,Low quality pin but wire is fine,Don’t buy if you have problem with loose pin…its pin is same as oroginal iPhone pin…but the wire quality is good…if you want to take for that…it just took 2 months for thier pin to break
R2LUS6OIA1FUIY,B09HV71RL1,AGHPERSZ5ZUKU6VDRTYPQ3IOGQUQ,Excellent quality,Awesome charging wire
R3TNBYI02BNXDP,B09HV71RL1,AHY6R6FREC2FHKQYBVIBR3XJKPVA,Awesome quality and fast charging,Awesome quality and fast charging
R341FNER86M2NB,B09HV71RL1,AFCKW7CNBDUGWITOVBVJGAQYTW6A,Works fine,The product works fine. It is able to deliver fast charging when connected to a 20W charger. The cable is durable unlike the Apple OE cable.
R2KA10FTGOHQYB,B0B5RP43VN,AEYHTCWWZYU3JQBU6SLNFFT3OMVQ,The Grill and Toaster is good,The product is working fine. But at this price range there should be a temperature regulator. We are always using silicon spatula but the Teflon coating is coming off on its own. Product is functioning with in the described specifications
REYTAGJ74749P,B0B5RP43VN,AEEYMW4YXUA5ZC4H34CHUW5EPFKA,Ibell,Compact
R2K1HT3L3AA6YD,B0B5RP43VN,AFJM5RTEFFX7H3WDQYDY6GX5HPNA,Good product,Good and reasonable easy to use
R2QPRH31E0VIXG,B0B5RP43VN,AG6JEDS3UJIQHXUGHEQHW7XHL2KQ,Does what it claims.,The machine is super easy to operate and use. 1000watt is hood enough and works fast as expected. Happy with the product.
RB7KRXWWEVCNK,B0B5RP43VN,AE3BLMRIEOFTPVYRWPR7P5QUL5RA,Good product and valu for money spend,Very good product all and every think is good only cord wire is very short so company have look
R21JTGL4FLUYFT,B0B5RP43VN,AGOEGXCUQTAT4C57KQHXQJ4X25PQ,I thought Ibell sandwich maker is best brand and I can use use usually easy clean it now easy,I like to all features and service from I bell customer care service I can reffer to another person for buy this brand
RCYHGGNFDK4S3,B0B5RP43VN,AEF4QBAINOQAYMSVNXHYZE7AYTSQ,Good Product,The product is good.Following cons according to meCord length could be longer.The toaster doesn’t closed fully. Which is something that should be mentioned in the product description
R28YJ8VEV2B2GS,B0B5RP43VN,AEFIOOBMEJPER2FTC4AVKEZ44NYA,Good product,NA
R2CS3O3RBOMTFP,B09YL9SN9B,AE4KODYP3MGRZS2JI6V7ZWVI5CHA,Good tv and features in this budget.,Delivered in time. Package was in good condition
R3H2SARN5OCYSA,B09YL9SN9B,AEEETBDP73H6344UQ5FJSUBNR63A,Genuine products, thanks amazon. Was installed within a day. Writing this review after using the tv for more than a week.1. picture quality is good.2. Sound could be better. Dosnt' mean its bad.3. connectivity is good.4. No issues with software or hardware till now.Overall a good product in this budget. Once again thanks Amazon and LG.
R17IJUZWVYY9UP,B09YL9SN9B,AEHKKIS4WKMVCADF6Y3HMR5IRM7Q,Offers a lot of functionality for 32 inch,This is good smart tv
R2BKMSGC49JIFQ,B09YL9SN9B,AHQWAOSKNRUVK7GN5FZJL3UYLV2A,Best Buy under Rs. 16000/-,I wanted to get display for my PS4.  I was contemplating between a monitor and TV.  Since
R3LM25KZJYPW7K,B09YL9SN9B,AFJDUYYD5BCY5PU522GYHMVIS4VQ,A perfect TV for your room,  there is no need to get display with high resolution
R3FXNMZ5WCRVBB,B09YL9SN9B,AFQRUDMIIMRA32Y3JBUQNWFREEUQ,Super 👌 👍, I opted for this TV.  I have been using this TV for 3 months now.  Below are my observations when using this TV as a secondary TV or gaming TV.Pros:1.  This TV comes with the software from the bigger OLED TV of LG meaning
RQAJZR3HP1BF8,B09YL9SN9B,AGSMSIDW4O7QLQGWYZQQMDHWGR4Q,Nice,  to some extent better upscaling.2.  Since I am using primarily as a gaming TV
R1W0S8Y1MEZEOL,B09YL9SN9B,AED3V5KQXHYOPY3IL2CUQITIZFHQ,It's amazing with this price 15.5K., I love the Game mode.  You can truly see the difference when you play with and without Game mode.  Pic and responses are shaper and faster with Game mode active.3.  You can connect Bluetooth headset to TV.  Great when watching movies as a secondary option.4.  LG service is the best!!!  The come probably the next day
R2DCP4Q11B1C32,B09NTHQRW3,AHVLMPOZX552F4S4UIO5DEVGXBAQ,Great for smoothies and shakes,I have been using this for about six months now. It is quite handy and is able to make pretty good fruit shakes and smoothies. I add a couple of ice cubes and it manages to crush them
R355OON0DQZ7G1,B09NTHQRW3,AGSFXC44XWRFJ4D5NXQWDP6EC2PQ,Very good products, but needs more than one cycle. Battery life is acceptable
R3G1G06J7O6ZO7,B09NTHQRW3,AHWJ3FWLEGVBAWARBPV4N23IIDCQ,Very nice portable and easy to wash blender, I charge after every 5-6 uses. The motor runs at full all the time
R37AW7ZXTQ47JI,B09NTHQRW3,AHIXHLUQXHAFN2TKJX3DSFYYQ22Q,Good product, I thought that I would be able to tell when the battery gets low but no
R2HA5H3EQB936G,B09NTHQRW3,AHVDIIKAT5MSKLZGQPMKZHBV6DZA,Great build quality, it will simply stop at the last second with no way to tell if it is getting low. Initially I wondered if the exposed charging port would lead to any problems or not
RIEIASWD1PQYW,B09NTHQRW3,AHLTUC4AD6YBXWAMDU2VVL4ADPQQ,Good, but I have been careful with it and have had no issues.I find it to be a great and useful product for one person. Get a proper non-portable blender if you want to use it for blending hard
RRCUB6J7H9WK8,B09NTHQRW3,AFALTXLNKATKJWF7UVD2PAMKQYXQ,This  item made my day, dry substances
RKC66BZO3QSXE,B09NTHQRW3,AHAVKBRQC62ZO5F4Q54MW3VLPBZA,Good product, or for multiple people.
R116YMD72TSY5Z,B09MZ6WZ6V,AGRGIE4WRRX3CUQLN2RJDIJE3HSQ,nice design.,nice design and print. But hard to differentiate between the ocean and nonocean areas
R258CFU2YKTK58,B09MZ6WZ6V,AE7QGXIB227O4GIHLSTP2Z6VENCA,Worth the buy, the color shading of countries could've been better otherwise all is good.
R24DFHVPXSIU8W,B09MZ6WZ6V,AEULY7BU52WW7X5U6TUNDBO2BU3Q,Pretty good,Had Purchased this recently for a secret santa gifting 
R24XEY7CTDRFXZ,B09MZ6WZ6V,AFFHWVYKVSRM37YO4YB3Z6IMFLYA,Nice product., Worth the price and also the other person liked the product too much
RRVW4AYAAM5V4,B09MZ6WZ6V,AER5JFSJPXWDBT3VSBEHV6VVVIHQ,Jordaar,Expensive but nice product
R1HRIY8O1PGOO5,B09MZ6WZ6V,AF4TKZNEXBR44GBBFYI6D2I4KKFQ,The product is an averagely good product,I was looking for a desk mat which is anti skid and this product match the expectations. I tried few other mats which was mentioned anti skid and also price was almost double of this mat price but it was not at all anti skid. This is good in this price.
R2CGJ2P2BBLM08,B09MZ6WZ6V,AFO3ZXLJKCVDKFHGSXAFA6AYDE5A,Good enough,In terms of looks and use
RK1J2BJVDS8SY,B09MZ6WZ6V,AERWXGUBL74M7E5ZZ255BQBB6S6A,Awesome, bows are useful and bows are beautiful
R3H4IRBX721OIC,B07RY2X9MP,AFKKM4SXCCLJDRUQUZ6J4W7HLDYQ,AmazonBasics Product,The product quality is really amazing. The wire length is enough and it is a sturdy wire. It comes with one year warranty which makes it a good choice to have.
R20KZD07FRNQKL,B07RY2X9MP,AHHPWPWUPOBG2CH3CD4GHCKZP3VA,Good,Quality is good
R1PLCFQQFJ5O5X,B07RY2X9MP,AGS3GOEZIOT6QABCS7GSKSRF6ZOA,Very good,I like it very much. It is a very good product.
R15J54ID6Y9FF4,B07RY2X9MP,AE2NS3LUBQ33MFLYXAFBOTZOUO5Q,Value for money product,
R175ZT8BC8T0GJ,B07RY2X9MP,AFMTLEM5MPBZOB3YBELL32ZO7W6Q,Nice product quantity is nice connective is fast,
R34ALRVGYAYJDY,B07RY2X9MP,AFNCKSDO4JTIY2GAW4HZDSB5AXYQ,Product,Nice one
RBKV67DDOAO0H,B07RY2X9MP,AHB4PR4VAIZKTQDBHC5P3IQ2B72A,Good Quality Product,High Quality product
R34RBTS6ZN4MQ0,B07RY2X9MP,AFTGBV2EOMQJUYBEV47YD4UEI24Q,Never thought it be would this good!!, HD picture was converted to 4kHD quality with better visibility.
R374DNITJO308B,B09939XJX8,AGKT6MY3UZFPKSYVU5V7IOKJKMMA,A good buy!,A good distraction to keep kids away from devices... Overall a good buy!!!!
R39OSBCH26FDGW,B09939XJX8,AEMPOEDWHUSVZ4K5B4NSUITJN44A,Good item fun to play ,Good item fun to play
RFTP6BKBX70WI,B09939XJX8,AHPG3MJMT3RKYFUX36KRB3EDGOBQ, Brightness is good if used in proper light,like
R1VHLDAFRQLBMI,B09939XJX8,AE5GMXIOYRAI3YQEDFM4W22P6SWQ,very useful,An average writing pad.
R36AIOIL7WO6HZ,B09939XJX8,AGHSVMFIK3RXOK2SWFPWN5TZCJKQ,Average,Brightness can be improve more and pen shape also can be change.
RIVLIRNSSO3M1,B09939XJX8,AH7JVRRT5TX4TDCA3XS2HEYQIITA,Good product at this price 👌,Nice. Very good for kids. Easy to learn and quite educative.
R3BIRKRJLDWL46,B09939XJX8,AGNNU6V5L7VGIRYQ5XIJ7H4VONBQ,Nice,Value for money and good quality product
R1N8K5CG19N1KY,B09939XJX8,AHD2UUIFWNHDJHVXLGRMPLBBHSAQ,Good quality product,Very nice and smooth easy to use and brightness is not very low
R2TBG87E7UU7IT,B08SKZ2RMG,AE7RG5GRVSLRP2HGPKIF2JJ7BAHQ,Good,Plastic is not of very good quality thought but it does the job well and it is easy to use.
R8OA8PY28PACZ,B08SKZ2RMG,AFCDHTYGHMNLNK2S3X6JVQOT6AXA,It's a good product. Go for it.,
